#,ML#,St,PT,Address,Zip Code ,Town,Sub Type,List Price,$,Deposit,Date Available,Beds Total,Heated SF /GBA,Sold Price,Agent Name,Office,Property_ID,Is_Duplicate,Heated SF,Year,Month,Day of Week,Season,Full Address,Price_Per_SF,Price_to_Deposit_Ratio,Price_Difference,Days_From_Month_Start,Price_Error,SF_Error,Beds_Error,Year_Month
501,1205957,L,RNT,208  S Nightfall  Ave ,72730,Farmington,Single Family,1650,,1650.0,2021-12-31,3,1408,1700.0,Shonnie Gilbreath ,McNaughton Real Estate ,677,False,1408.0,2021,12,4,1,"208  S Nightfall  Ave , Farmington, AR 72730",1.171875,1.0,50.0,31,False,False,False,2021-12
501,1104684,L,RNT,11547 Frisco  Dr ,72730,Farmington,Single Family,1700,,1700.0,2019-02-21,4,2688,1700.0,Dave Collins ,RE/MAX Real Estate Results ,94,False,2688.0,2019,2,3,1,"11547 Frisco  Dr , Farmington, AR 72730",0.6324404761904762,1.0,0.0,21,False,False,False,2019-02
501,1143912,L,RNT,11103 Bear  Dr ,72730,Farmington,Single Family,1695,,1500.0,2020-06-01,3,2184,1695.0,Dale Kelsey ,Lindsey & Associates Inc ,64,True,2184.0,2020,6,0,3,"11103 Bear  Dr , Farmington, AR 72730",0.7760989010989011,1.13,0.0,1,False,False,False,2020-06
501,1229633,L,RNT,12255 Jim Brooks  Rd ,72730,Farmington,Single Family,1650,,,2022-09-30,3,2262,1650.0,Arlene Urquizu and Associates ,Collier & Associates ,147,False,2262.0,2022,9,4,4,"12255 Jim Brooks  Rd , Farmington, AR 72730",0.7294429708222812,,0.0,30,False,False,False,2022-09
501,1208701,L,RNT,2280 Bunker  Ln ,72730,Farmington,Single Family,1650,,1650.0,2022-01-27,4,1544,1650.0,Diane Higgins ,MPM Group ,756,False,1544.0,2022,1,3,1,"2280 Bunker  Ln , Farmington, AR 72730",1.0686528497409327,1.0,0.0,27,False,False,False,2022-01
501,1208477,L,RNT,353  W Tyler  Rd ,72730,Farmington,Single Family,1600,,1650.0,2022-01-24,3,1408,1650.0,Shonnie Gilbreath ,McNaughton Real Estate ,1396,False,1408.0,2022,1,0,1,"353  W Tyler  Rd , Farmington, AR 72730",1.1363636363636365,0.9696969696969697,50.0,24,False,False,False,2022-01
501,1194401,L,RNT,3951  E Heritage  Pkwy ,72730,Farmington,Single Family,1650,,1650.0,2021-08-17,3,2085,1650.0,Jennifer Luttrell ,"RE/MAX Associates,  LLC ",1521,False,2085.0,2021,8,1,3,"3951  E Heritage  Pkwy , Farmington, AR 72730",0.7913669064748201,1.0,0.0,17,False,False,False,2021-08
501,1189114,L,RNT,331  W Taverner  Wy ,72730,Farmington,Single Family,1650,,1650.0,2021-07-01,3,1600,1650.0,Briana Ruff ,Lindsey & Associates Inc ,1306,False,1600.0,2021,7,3,3,"331  W Taverner  Wy , Farmington, AR 72730",1.03125,1.0,0.0,1,False,False,False,2021-07
501,1211590,L,RNT,329  W Tyler  Rd ,72730,Farmington,Single Family,1600,,1700.0,2022-03-08,3,1408,1625.0,Shonnie Gilbreath ,McNaughton Real Estate ,1300,False,1408.0,2022,3,1,2,"329  W Tyler  Rd , Farmington, AR 72730",1.1363636363636365,0.9411764705882353,25.0,8,False,False,False,2022-03
501,1215385,L,RNT,463 Caballo  St ,72730,Farmington,Single Family,1600,,1700.0,2022-05-01,3,1488,1600.0,Dominick Hinds ,Lindsey & Associates Inc ,1847,False,1488.0,2022,5,6,2,"463 Caballo  St , Farmington, AR 72730",1.075268817204301,0.9411764705882353,0.0,1,False,False,False,2022-05
501,1213846,L,RNT,76 Joliet  St ,72730,Farmington,Single Family,1600,,1600.0,2022-03-25,3,1505,1600.0,Mark Flake ,The Griffin Company Commercial Division - Bentonvi ,2257,False,1505.0,2022,3,4,2,"76 Joliet  St , Farmington, AR 72730",1.06312292358804,1.0,0.0,25,False,False,False,2022-03
501,1107894,L,RNT,497 Caballo  St ,72730,Farmington,Single Family,1500,,1500.0,2019-03-20,3,1776,1600.0,Kendall Riggins ,Lindsey & Associates ,1931,False,1776.0,2019,3,2,2,"497 Caballo  St , Farmington, AR 72730",0.8445945945945946,1.0,100.0,20,False,False,False,2019-03
1001,1198998,L,RNT,358  N Mojave  St ,72730,Farmington,Single Family,1595,,1595.0,2021-09-29,3,1401,1595.0,Joseph Terrien ,Blue Canopy Realty ,1426,False,1401.0,2021,9,2,4,"358  N Mojave  St , Farmington, AR 72730",1.1384725196288366,1.0,0.0,29,False,False,False,2021-09
1001,1198989,L,RNT,352  N Mojave  St ,72730,Farmington,Single Family,1595,,1595.0,2021-09-29,3,1450,1595.0,Joseph Terrien ,Blue Canopy Realty ,1389,False,1450.0,2021,9,2,4,"352  N Mojave  St , Farmington, AR 72730",1.1,1.0,0.0,29,False,False,False,2021-09
1001,1198975,L,RNT,340  N Mojave  St ,72730,Farmington,Single Family,1595,,1595.0,2021-09-29,3,1500,1595.0,Joseph Terrien ,Blue Canopy Realty ,1326,False,1500.0,2021,9,2,4,"340  N Mojave  St , Farmington, AR 72730",1.0633333333333332,1.0,0.0,29,False,False,False,2021-09
1001,1224155,L,RNT,11721 Clubhouse  Pkwy ,72730,Farmington,Single Family,1585,,1525.0,2022-07-13,4,2245,1585.0,Shonnie Gilbreath ,McNaughton Real Estate ,116,False,2245.0,2022,7,2,3,"11721 Clubhouse  Pkwy , Farmington, AR 72730",0.7060133630289532,1.039344262295082,0.0,13,False,False,False,2022-07
1001,1191033,L,RNT,11721 Club House  Pkwy ,72730,Farmington,Single Family,1550,,1525.0,2021-07-07,4,2245,1550.0,Shonnie Gilbreath ,McNaughton Real Estate ,115,False,2245.0,2021,7,2,3,"11721 Club House  Pkwy , Farmington, AR 72730",0.6904231625835189,1.0163934426229508,0.0,7,False,False,False,2021-07
1001,1089620,L,RNT,449 Caballo  St ,72730,Farmington,Single Family,1550,,1550.0,2018-09-04,3,1593,1550.0,Dave Collins ,RE/MAX Real Estate Results ,1785,False,1593.0,2018,9,1,4,"449 Caballo  St , Farmington, AR 72730",0.9730069052102951,1.0,0.0,4,False,False,False,2018-09
1001,1154120,L,RNT,11721 Club House  Pkwy ,72730,Farmington,Single Family,1525,,1525.0,2020-08-07,4,2245,1525.0,Shonnie Gilbreath ,McNaughton Real Estate ,115,True,2245.0,2020,8,4,3,"11721 Club House  Pkwy , Farmington, AR 72730",0.6792873051224945,1.0,0.0,7,False,False,False,2020-08
1001,1136237,L,RNT,11721 Club House  Pkwy ,72730,Farmington,Single Family,1525,,,2019-12-30,4,2245,1525.0,Shonnie Gilbreath ,McNaughton Real Estate ,115,True,2245.0,2019,12,0,1,"11721 Club House  Pkwy , Farmington, AR 72730",0.6792873051224945,,0.0,30,False,False,False,2019-12
1001,1083234,L,RNT,11721 Club House  Pkwy ,72730,Farmington,Single Family,1525,,1525.0,2018-07-20,4,2245,1525.0,Shonnie Gilbreath ,McNaughton Real Estate ,115,True,2245.0,2018,7,4,3,"11721 Club House  Pkwy , Farmington, AR 72730",0.6792873051224945,1.0,0.0,20,False,False,False,2018-07
1001,1185906,L,RNT,456 Concho  St ,72730,Farmington,Single Family,1500,,1500.0,2021-06-02,3,1484,1500.0,Blake Smith ,Lindsey & Associates Inc ,1828,True,1484.0,2021,6,2,3,"456 Concho  St , Farmington, AR 72730",1.0107816711590296,1.0,0.0,2,False,False,False,2021-06
1001,1221454,L,RNT,235 Sundown ,72730,Farmington,Single Family,1495,,1495.0,2022-06-27,3,1449,1495.0,Katherine Johnson ,"NWA Realty Group, LLC ",791,False,1449.0,2022,6,0,3,"235 Sundown , Farmington, AR 72730",1.0317460317460319,1.0,0.0,27,False,False,False,2022-06
1001,1213540,L,RNT,491 La Riata  St ,72730,Farmington,Single Family,1475,,1375.0,2022-03-21,3,1486,1475.0,Shonnie Gilbreath ,McNaughton Real Estate ,1926,False,1486.0,2022,3,0,2,"491 La Riata  St , Farmington, AR 72730",0.9925975773889637,1.0727272727272728,0.0,21,False,False,False,2022-03
1001,1176596,L,RNT,491 La Riata  St ,72730,Farmington,Single Family,1475,,1375.0,2021-03-04,3,1486,1475.0,Shonnie Gilbreath ,McNaughton Real Estate ,1926,True,1486.0,2021,3,3,2,"491 La Riata  St , Farmington, AR 72730",0.9925975773889637,1.0727272727272728,0.0,4,False,False,False,2021-03
1001,1199389,L,RNT,10944 Windswept ,72730,Farmington,Single Family,1450,,1400.0,2021-10-04,3,1865,1450.0,Shonnie Gilbreath ,McNaughton Real Estate ,50,False,1865.0,2021,10,0,4,"10944 Windswept , Farmington, AR 72730",0.7774798927613941,1.0357142857142858,0.0,4,False,False,False,2021-10
1001,1170790,L,RNT,480 Vista Del Valle  St ,72730,Farmington,Single Family,1450,,1450.0,2021-01-08,3,1492,1450.0,Blake Smith ,Lindsey & Associates Inc ,1900,False,1492.0,2021,1,4,1,"480 Vista Del Valle  St , Farmington, AR 72730",0.9718498659517426,1.0,0.0,8,False,False,False,2021-01
1001,1142685,L,RNT,491 La Riata  St ,72730,Farmington,Single Family,1450,,,2020-03-17,3,1486,1450.0,Shonnie Gilbreath ,McNaughton Real Estate ,1926,True,1486.0,2020,3,1,2,"491 La Riata  St , Farmington, AR 72730",0.9757738896366084,,0.0,17,False,False,False,2020-03
1001,1110869,L,RNT,491 La Riata  St ,72730,Farmington,Single Family,1350,,,2019-04-12,3,1487,1450.0,Shonnie Gilbreath ,McNaughton Real Estate ,1927,False,1487.0,2019,4,4,2,"491 La Riata  St , Farmington, AR 72730",0.9078681909885676,,100.0,12,False,False,False,2019-04
1501,1083024,L,RNT,11576  N Club House  Pkwy ,72730,Farmington,Single Family,1425,,1425.0,2018-07-01,4,1920,1425.0,NWA ProTeam ,RE/MAX Real Estate Results ,99,True,1920.0,2018,7,6,3,"11576  N Club House  Pkwy , Farmington, AR 72730",0.7421875,1.0,0.0,1,False,False,False,2018-07
1501,1066013,L,RNT,11576  N Club House  Pkwy ,72730,Farmington,Single Family,1425,,1425.0,2017-11-30,4,1920,1425.0,NWA ProTeam ,RE/MAX Real Estate Results ,99,True,1920.0,2017,11,3,4,"11576  N Club House  Pkwy , Farmington, AR 72730",0.7421875,1.0,0.0,30,False,False,False,2017-11
1501,1231630,L,RNT,172 James  St ,72730,Farmington,Single Family,1400,,1400.0,2022-10-21,3,1317,1400.0,Connor Mutzig ,Lincoln Area Realty ,497,False,1317.0,2022,10,4,4,"172 James  St , Farmington, AR 72730",1.0630220197418374,1.0,0.0,21,False,False,False,2022-10
1501,1214911,L,RNT,13325 Little Elm  Rd ,72730,Farmington,Single Family,1300,,1300.0,2022-04-07,4,1442,1400.0,The Property Management Team ,Berkshire Hathaway HomeServices Solutions Real Est ,245,False,1442.0,2022,4,3,2,"13325 Little Elm  Rd , Farmington, AR 72730",0.9015256588072122,1.0,100.0,7,False,False,False,2022-04
1501,1170084,L,RNT,10944 Windswept ,72730,Farmington,Single Family,1400,,,2020-12-28,3,1865,1400.0,Shonnie Gilbreath ,McNaughton Real Estate ,50,True,1865.0,2020,12,0,1,"10944 Windswept , Farmington, AR 72730",0.7506702412868632,,0.0,28,False,False,False,2020-12
1501,1161364,L,RNT,463 Caballo  St ,72730,Farmington,Single Family,1400,,1400.0,2020-10-01,3,1488,1400.0,Dominick Hinds ,Lindsey & Associates Inc ,1847,True,1488.0,2020,10,3,4,"463 Caballo  St , Farmington, AR 72730",0.9408602150537635,1.0,0.0,1,False,False,False,2020-10
1501,1158174,L,RNT,479 Concho  St ,72730,Farmington,Single Family,1400,,,2020-09-10,3,1484,1400.0,Blake Smith ,Lindsey & Associates Inc ,1894,False,1484.0,2020,9,3,4,"479 Concho  St , Farmington, AR 72730",0.9433962264150944,,0.0,10,False,False,False,2020-09
1501,1147759,L,RNT,456 Concho  St ,72730,Farmington,Single Family,1400,,1400.0,2020-05-28,3,1484,1400.0,Blake Smith ,Lindsey & Associates Inc ,1828,True,1484.0,2020,5,3,2,"456 Concho  St , Farmington, AR 72730",0.9433962264150944,1.0,0.0,28,False,False,False,2020-05
1501,1122360,L,RNT,428 Concho  St ,72730,Farmington,Single Family,1400,,1400.0,2019-07-30,3,1487,1400.0,Blake Smith ,Lindsey & Associates ,1634,True,1487.0,2019,7,1,3,"428 Concho  St , Farmington, AR 72730",0.9414929388029589,1.0,0.0,30,False,False,False,2019-07
1501,1122359,L,RNT,456 Concho  St ,72730,Farmington,Single Family,1400,,1400.0,2019-07-30,3,1484,1400.0,Blake Smith ,Lindsey & Associates ,1828,True,1484.0,2019,7,1,3,"456 Concho  St , Farmington, AR 72730",0.9433962264150944,1.0,0.0,30,False,False,False,2019-07
1501,1113473,L,RNT,3951  E Heritage  Pkwy ,72730,Farmington,Single Family,1400,,1200.0,2019-05-01,3,2085,1400.0,The Moldenhauer Group ,RE/MAX Associates ,1521,True,2085.0,2019,5,2,2,"3951  E Heritage  Pkwy , Farmington, AR 72730",0.6714628297362111,1.1666666666666667,0.0,1,False,False,False,2019-05
1501,1106916,L,RNT,10944 Windswept ,72730,Farmington,Single Family,1400,,1425.0,2019-04-01,3,1865,1400.0,Shonnie Gilbreath ,McNaughton Real Estate ,50,True,1865.0,2019,4,0,2,"10944 Windswept , Farmington, AR 72730",0.7506702412868632,0.9824561403508771,0.0,1,False,False,False,2019-04
1501,1100546,L,RNT,10944 Windswept  Wy ,72730,Farmington,Single Family,1400,,1400.0,2019-01-08,3,1865,1400.0,Shonnie Gilbreath ,McNaughton Real Estate ,51,True,1865.0,2019,1,1,1,"10944 Windswept  Wy , Farmington, AR 72730",0.7506702412868632,1.0,0.0,8,False,False,False,2019-01
1501,1062336,L,RNT,10944 Windswept  Wy ,72730,Farmington,Single Family,1400,,1400.0,2017-11-17,3,1865,1400.0,Shonnie Gilbreath ,McNaughton Real Estate ,51,True,1865.0,2017,11,4,4,"10944 Windswept  Wy , Farmington, AR 72730",0.7506702412868632,1.0,0.0,17,False,False,False,2017-11
1501,1140807,L,RNT,689 Arroyo  St ,72730,Farmington,Single Family,1395,,1395.0,2020-03-09,3,1766,1395.0,Dale Kelsey ,Lindsey & Associates Inc ,2195,False,1766.0,2020,3,0,2,"689 Arroyo  St , Farmington, AR 72730",0.789920724801812,1.0,0.0,9,False,False,False,2020-03
1501,1208870,L,RNT,69 Periwinkle  Ln ,72730,Farmington,Single Family,1350,,1500.0,2022-02-04,3,1375,1350.0,John Rhine ,RE/MAX Real Estate Results ,2197,False,1375.0,2022,2,4,1,"69 Periwinkle  Ln , Farmington, AR 72730",0.9818181818181818,0.9,0.0,4,False,False,False,2022-02
1501,1144749,L,RNT,11280 Club House  Pkwy ,72730,Farmington,Single Family,1350,,1350.0,2020-04-15,4,2305,1350.0,The Duley Group ,Keller Williams Market Pro Realty Branch Office ,72,False,2305.0,2020,4,2,2,"11280 Club House  Pkwy , Farmington, AR 72730",0.5856832971800434,1.0,0.0,15,False,False,False,2020-04
1501,1122361,L,RNT,479 Concho  St ,72730,Farmington,Single Family,1400,,1400.0,2019-07-30,3,1484,1350.0,Blake Smith ,Lindsey & Associates ,1894,True,1484.0,2019,7,1,3,"479 Concho  St , Farmington, AR 72730",0.9433962264150944,1.0,-50.0,30,False,False,False,2019-07
2001,1221226,L,RNT,83 Wilson  St ,72730,Farmington,Single Family,1300,,13000.0,2022-07-08,3,1104,1300.0,Brian Clark ,479 Properties Realty ,2308,False,1104.0,2022,7,4,3,"83 Wilson  St , Farmington, AR 72730",1.1775362318840579,0.1,0.0,8,False,False,False,2022-07
2001,1103570,L,RNT,441 Caballo  St ,72730,Farmington,Single Family,1300,,,2019-02-05,3,1487,1300.0,Dominick Hinds ,Lindsey & Associates ,1722,False,1487.0,2019,2,1,1,"441 Caballo  St , Farmington, AR 72730",0.8742434431741762,,0.0,5,False,False,False,2019-02
2001,1091139,L,RNT,463 Caballo  St ,72730,Farmington,Single Family,1300,,1300.0,2018-09-11,3,1484,1300.0,Dominick Hinds ,Lindsey & Associates ,1846,False,1484.0,2018,9,1,4,"463 Caballo  St , Farmington, AR 72730",0.876010781671159,1.0,0.0,11,False,False,False,2018-09
2001,1121735,L,RNT,2480 Double Bogey  Ln ,72730,Farmington,Single Family,1285,,1285.0,2019-07-22,4,1470,1285.0,Chris Lee ,Lindsey & Associates ,862,False,1470.0,2019,7,0,3,"2480 Double Bogey  Ln , Farmington, AR 72730",0.8741496598639455,1.0,0.0,22,False,False,False,2019-07
2001,1221849,L,RNT,129 Ruth  St ,72730,Farmington,Single Family,1250,,1200.0,2022-06-17,3,980,1250.0,Shonnie Gilbreath ,McNaughton Real Estate ,200,False,980.0,2022,6,4,3,"129 Ruth  St , Farmington, AR 72730",1.2755102040816326,1.0416666666666667,0.0,17,False,False,False,2022-06
2501,1226190,L,RNT,12310 Highway 62 ,72730,Farmington,Single Family,1200,,1200.0,2022-08-12,3,1062,1200.0,Ashely Joyner ,Collier & Associates ,154,False,1062.0,2022,8,4,3,"12310 Highway 62 , Farmington, AR 72730",1.1299435028248588,1.0,0.0,12,False,False,False,2022-08
2501,1213760,L,RNT,130 Lark  Ln ,72730,Farmington,Single Family,1200,,1200.0,2022-03-23,3,1151,1200.0,Shonnie Gilbreath ,McNaughton Real Estate ,212,False,1151.0,2022,3,2,2,"130 Lark  Ln , Farmington, AR 72730",1.0425716768027802,1.0,0.0,23,False,False,False,2022-03
2501,1204733,L,RNT,83 Wilson  St ,72730,Farmington,Single Family,1200,,1200.0,2021-12-13,3,1104,1200.0,Brian Clark ,479 Properties Realty ,2308,True,1104.0,2021,12,0,1,"83 Wilson  St , Farmington, AR 72730",1.0869565217391304,1.0,0.0,13,False,False,False,2021-12
2501,1138879,L,RNT,117 Cynthia  Ave ,72730,Farmington,Single Family,1195,,1195.0,2020-04-04,3,2396,1195.0,Doug Langham ,Langham Realty Co ,110,False,2396.0,2020,4,5,2,"117 Cynthia  Ave , Farmington, AR 72730",0.49874791318864775,1.0,0.0,4,False,False,False,2020-04
2501,1152033,L,RNT,235 Sundown ,72730,Farmington,Single Family,1225,,1225.0,2020-07-15,3,1449,1185.0,Juanita Reeves ,"NWA Realty Group, LLC ",791,True,1449.0,2020,7,2,3,"235 Sundown , Farmington, AR 72730",0.8454106280193237,1.0,-40.0,15,False,False,False,2020-07
2501,1233640,L,RNT,200 Ruth  St ,72730,Farmington,Single Family,1150,,,2022-11-16,2,1204,1150.0,Jacob Harr ,Harris McHaney REALTORS ,637,False,1204.0,2022,11,2,4,"200 Ruth  St , Farmington, AR 72730",0.9551495016611296,,0.0,16,False,False,False,2022-11
2501,1121867,L,RNT,490 Aster  Ave ,72730,Farmington,Single Family,1150,,1150.0,2019-08-10,3,1379,1150.0,Juanita Reeves ,"NWA Realty Group, LLC ",1921,False,1379.0,2019,8,5,3,"490 Aster  Ave , Farmington, AR 72730",0.8339376359680928,1.0,0.0,10,False,False,False,2019-08
2501,1210147,L,RNT,12386  W Hwy 62 ,72730,Farmington,Single Family,1100,,1100.0,2022-03-01,3,1169,1100.0,Dale Kelsey ,Lindsey & Associates Inc ,166,False,1169.0,2022,3,1,2,"12386  W Hwy 62 , Farmington, AR 72730",0.9409751924721984,1.0,0.0,1,False,False,False,2022-03
2501,1138986,L,RNT,12386  W Hwy 62 ,72730,Farmington,Single Family,1100,,1100.0,2020-03-01,3,1169,1100.0,Dale Kelsey ,Lindsey & Associates Inc ,166,True,1169.0,2020,3,6,2,"12386  W Hwy 62 , Farmington, AR 72730",0.9409751924721984,1.0,0.0,1,False,False,False,2020-03
2501,1085633,L,RNT,118 Rob  St ,72730,Farmington,Single Family,1100,,1100.0,2018-07-24,3,1340,1100.0,Shonnie Gilbreath ,McNaughton Real Estate ,119,False,1340.0,2018,7,1,3,"118 Rob  St , Farmington, AR 72730",0.8208955223880597,1.0,0.0,24,False,False,False,2018-07
2501,1084383,L,RNT,172  E Rob  St ,72730,Farmington,Single Family,1100,,1100.0,2018-07-23,3,1267,1100.0,Shonnie Gilbreath ,McNaughton Real Estate ,495,False,1267.0,2018,7,0,3,"172  E Rob  St , Farmington, AR 72730",0.8681925808997633,1.0,0.0,23,False,False,False,2018-07
3001,1222751,L,RNT,137 Wilson  St ,72730,Farmington,Single Family,1050,,800.0,2022-06-27,3,1249,1050.0,Shonnie Gilbreath ,McNaughton Real Estate ,275,False,1249.0,2022,6,0,3,"137 Wilson  St , Farmington, AR 72730",0.8406725380304243,1.3125,0.0,27,False,False,False,2022-06
3001,1204467,L,RNT,197 Neal  St ,72730,Farmington,Single Family,1050,,1050.0,2021-12-03,2,1008,1050.0,Simplicity Properties ,Simplicity Real Estate Solutions ,627,False,1008.0,2021,12,4,1,"197 Neal  St , Farmington, AR 72730",1.0416666666666667,1.0,0.0,3,False,False,False,2021-12
3001,1203604,L,RNT,19 Wilson  St ,72730,Farmington,Single Family,1050,,1050.0,2021-12-20,3,1080,1050.0,Jason Benham ,"Bassett Mix And Associates, Inc ",597,False,1080.0,2021,12,0,1,"19 Wilson  St , Farmington, AR 72730",0.9722222222222222,1.0,0.0,20,False,False,False,2021-12
3001,1188319,L,RNT,137 Wilson  St ,72730,Farmington,Single Family,1050,,800.0,2021-06-16,3,1249,1050.0,Shonnie Gilbreath ,McNaughton Real Estate ,275,True,1249.0,2021,6,2,3,"137 Wilson  St , Farmington, AR 72730",0.8406725380304243,1.3125,0.0,16,False,False,False,2021-06
3001,1119672,L,RNT,17  E Rob  St ,72730,Farmington,Single Family,1050,,1050.0,2019-08-01,3,1092,1050.0,Red Door Property Management ,Bridges Realty ,480,False,1092.0,2019,8,3,3,"17  E Rob  St , Farmington, AR 72730",0.9615384615384616,1.0,0.0,1,False,False,False,2019-08
3001,1117582,L,RNT,277  N Christy  Ln ,72730,Farmington,Single Family,1050,,1050.0,2019-08-01,3,1050,1050.0,Red Door Property Management ,Bridges Realty ,1008,False,1050.0,2019,8,3,3,"277  N Christy  Ln , Farmington, AR 72730",1.0,1.0,0.0,1,False,False,False,2019-08
3001,1097423,L,RNT,311 Willow  Ave ,72730,Farmington,Single Family,1050,,1050.0,2018-12-05,3,1456,1050.0,Juanita Reeves ,"NWA Realty Group, LLC ",1215,False,1456.0,2018,12,2,1,"311 Willow  Ave , Farmington, AR 72730",0.7211538461538461,1.0,0.0,5,False,False,False,2018-12
3001,1204990,L,RNT,306 Kelli  Ave ,72730,Farmington,Single Family,995,,995.0,2022-01-03,3,1156,1025.0,Jason Benham ,"Bassett Mix And Associates, Inc ",1174,False,1156.0,2022,1,0,1,"306 Kelli  Ave , Farmington, AR 72730",0.860726643598616,1.0,30.0,3,False,False,False,2022-01
3001,1194638,L,RNT,32 Watson  Ln ,72730,Farmington,Single Family,1025,,1025.0,2021-09-05,3,948,1025.0,Sheila Robinson ,A-1 Realty ,1271,False,948.0,2021,9,6,4,"32 Watson  Ln , Farmington, AR 72730",1.0812236286919832,1.0,0.0,5,False,False,False,2021-09
3001,1160354,L,RNT,137 Wilson  St ,72730,Farmington,Single Family,1025,,,2020-09-14,3,1249,1025.0,Shonnie Gilbreath ,McNaughton Real Estate ,275,True,1249.0,2020,9,0,4,"137 Wilson  St , Farmington, AR 72730",0.8206565252201762,,0.0,14,False,False,False,2020-09
3001,1136304,L,RNT,137  E Wilson  St ,72730,Farmington,Single Family,1025,,,2019-12-31,3,1249,1025.0,Shonnie Gilbreath ,McNaughton Real Estate ,274,False,1249.0,2019,12,1,1,"137  E Wilson  St , Farmington, AR 72730",0.8206565252201762,,0.0,31,False,False,False,2019-12
3001,1115072,L,RNT,238 Old Farmington  Rd ,72730,Farmington,Single Family,995,,995.0,2019-06-14,3,1706,1020.0,Shonnie Gilbreath ,McNaughton Real Estate ,816,False,1706.0,2019,6,4,3,"238 Old Farmington  Rd , Farmington, AR 72730",0.5832356389214537,1.0,25.0,14,False,False,False,2019-06
3001,1126907,L,RNT,52 Wilson  St ,72730,Farmington,Single Family,1000,,1000.0,2019-09-16,3,2066,1000.0,Michael Lyman ,Dan Hein Homes Realty ,2001,False,2066.0,2019,9,0,4,"52 Wilson  St , Farmington, AR 72730",0.484027105517909,1.0,0.0,16,False,False,False,2019-09
3001,1097727,L,RNT,137 Wilson  St ,72730,Farmington,Single Family,1000,,800.0,2018-12-21,3,1249,1000.0,Shonnie Gilbreath ,McNaughton Real Estate ,275,True,1249.0,2018,12,4,1,"137 Wilson  St , Farmington, AR 72730",0.800640512409928,1.25,0.0,21,False,False,False,2018-12
3001,1085836,L,RNT,200 Ruth  St ,72730,Farmington,Single Family,1000,,950.0,2018-08-15,2,1204,1000.0,Jacob Harr ,Harris McHaney REALTORS ,637,True,1204.0,2018,8,2,3,"200 Ruth  St , Farmington, AR 72730",0.8305647840531561,1.0526315789473684,0.0,15,False,False,False,2018-08
3001,1161919,L,RNT,12310 HWY 62 ,72730,Farmington,Single Family,975,,975.0,2020-11-01,3,1062,995.0,Dale Kelsey ,Lindsey & Associates Inc ,153,False,1062.0,2020,11,6,4,"12310 HWY 62 , Farmington, AR 72730",0.9180790960451978,1.0,20.0,1,False,False,False,2020-11
3001,1210040,L,RNT,12310 HWY 62 ,72730,Farmington,Single Family,975,,975.0,2022-03-01,3,1062,975.0,Dale Kelsey ,Lindsey & Associates Inc ,153,True,1062.0,2022,3,1,2,"12310 HWY 62 , Farmington, AR 72730",0.9180790960451978,1.0,0.0,1,False,False,False,2022-03
